datetime,close,position,asset_r,costs,strat_r,equity,signal,rv,risk_multiplier,regime,shock_active,iter_id,fast,slow,wf_equity
2024-05-02 15:00:00+00:00,59264.15,0.0,0.0035373654332171434,0.0,0.0,1000000.0,0,0.010347605191143196,,CHOP,0.0,0,40,160,1000000.0
2024-05-02 16:00:00+00:00,59017.54,0.0,-0.0041612003209360315,0.0,-0.0,1000000.0,0,0.010309561563798694,,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-02 17:00:00+00:00,59190.24,0.0,0.002926248705045875,0.0,0.0,1000000.0,0,0.010320222187166227,,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-02 18:00:00+00:00,59383.52,0.0,0.003265403215124696,0.0,0.0,1000000.0,0,0.010332943796941801,,CHOP,0.0,0,40,160,1000000.0
2024-05-02 19:00:00+00:00,59351.11,0.0,-0.0005457743158370221,0.0,-0.0,1000000.0,0,0.009978750004787307,,CHOP,0.0,0,40,160,1000000.0
2024-05-02 20:00:00+00:00,58727.45,0.0,-0.010507975335254938,0.0,-0.0,1000000.0,0,0.009955269270798338,,CHOP,0.0,0,40,160,1000000.0
2024-05-02 21:00:00+00:00,59112.58,0.0,0.00655792138088751,0.0,0.0,1000000.0,0,0.009988808867347466,,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-02 22:00:00+00:00,59328.0,0.0,0.0036442327504568883,0.0,0.0,1000000.0,0,0.009951060795939201,,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-02 23:00:00+00:00,59060.61,0.0,-0.004506978155339847,0.0,-0.0,1000000.0,0,0.009964626203366739,,CHOP,0.0,0,40,160,1000000.0
2024-05-03 00:00:00+00:00,59031.81,0.0,-0.0004876346519279151,0.0,-0.0,1000000.0,0,0.009917376883087666,,CHOP,0.0,0,40,160,1000000.0
2024-05-03 01:00:00+00:00,59311.11,0.0,0.004731347387112228,0.0,0.0,1000000.0,0,0.009942808248033506,,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-03 02:00:00+00:00,59543.76,0.0,0.003922536604018978,0.0,0.0,1000000.0,0,0.009949937697392448,,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-03 03:00:00+00:00,59720.3,0.0,0.0029648782676807706,0.0,0.0,1000000.0,0,0.009928541899609717,0.58125,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-03 04:00:00+00:00,59604.0,0.0,-0.001947411516686981,0.0,-0.0,1000000.0,0,0.009931030177074314,0.58125,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-03 05:00:00+00:00,59522.67,0.0,-0.0013645057378699477,0.0,-0.0,1000000.0,0,0.009917952825953034,0.58125,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-03 06:00:00+00:00,59254.74,0.0,-0.004501310173081974,0.0,-0.0,1000000.0,0,0.009859719001914508,0.58125,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-03 07:00:00+00:00,59190.74,0.0,-0.001080082369781743,0.0,-0.0,1000000.0,0,0.00844187028759755,0.58125,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-03 08:00:00+00:00,59225.99,0.0,0.0005955323417141667,0.0,0.0,1000000.0,0,0.008389599102707035,0.58125,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-03 09:00:00+00:00,59481.12,0.0,0.004307737194431116,0.0,0.0,1000000.0,0,0.008401365612959118,0.58125,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-03 10:00:00+00:00,59040.0,0.0,-0.007416134733172486,0.0,-0.0,1000000.0,0,0.00833856008240545,0.58125,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-03 11:00:00+00:00,59291.09,0.0,0.00425287940379393,0.0,0.0,1000000.0,0,0.008352679983253416,0.58125,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-03 12:00:00+00:00,60641.0,0.0,0.022767501828689696,0.0,0.0,1000000.0,0,0.00893693270417481,0.58125,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-03 13:00:00+00:00,61689.94,0.0,0.017297537969360732,0.0,0.0,1000000.0,0,0.009041447463441824,0.58125,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-03 14:00:00+00:00,61618.17,0.0,-0.0011633987648553834,0.0,-0.0,1000000.0,0,0.00904652263141157,0.58125,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-03 15:00:00+00:00,61690.74,0.0,0.0011777370214012262,0.0,0.0,1000000.0,0,0.008876011699367723,0.58125,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-03 16:00:00+00:00,61681.99,0.0,-0.00014183652198040964,0.0,-0.0,1000000.0,0,0.00887840895863217,0.58125,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-03 17:00:00+00:00,61805.85,0.0,0.0020080415693461973,0.0,0.0,1000000.0,0,0.008847763682506442,0.58125,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-03 18:00:00+00:00,61829.16,0.0,0.00037714876504413297,0.0,0.0,1000000.0,0,0.008105492934339563,0.58125,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-03 19:00:00+00:00,62067.32,0.0,0.0038519041824278677,0.0,0.0,1000000.0,0,0.0062790370164794084,0.58125,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-03 20:00:00+00:00,62900.0,0.0,0.013415755666589035,0.0,0.0,1000000.0,0,0.006452537815295581,0.58125,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-03 21:00:00+00:00,62738.0,0.0,-0.002575516693163804,0.0,-0.0,1000000.0,0,0.006385921388005525,0.58125,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-03 22:00:00+00:00,62782.43,0.0,0.0007081832382287434,0.0,0.0,1000000.0,0,0.006379633220128253,0.58125,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-03 23:00:00+00:00,62882.01,0.0,0.001586112547730334,0.0,0.0,1000000.0,0,0.006304094392813434,0.58125,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-04 00:00:00+00:00,63083.99,0.0,0.0032120474520453968,0.0,0.0,1000000.0,0,0.006060794447443749,0.58125,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-04 01:00:00+00:00,62856.03,0.0,-0.003613595145139037,0.0,-0.0,1000000.0,0,0.005797565487629171,0.58125,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-04 02:00:00+00:00,62699.07,0.0,-0.0024971351197331515,0.0,-0.0,1000000.0,0,0.005800376418987956,0.58125,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-04 03:00:00+00:00,62724.0,0.0,0.00039761355311962454,0.0,0.0,1000000.0,0,0.005795313956242799,0.58125,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-04 04:00:00+00:00,63057.99,0.0,0.005324756074229997,0.0,0.0,1000000.0,0,0.005803241186285883,0.58125,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-04 05:00:00+00:00,63384.01,0.0,0.0051701616242447734,0.0,0.0,1000000.0,0,0.0058211228352477145,0.58125,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-04 06:00:00+00:00,62966.93,0.0,-0.006580208478447536,0.0,-0.0,1000000.0,0,0.005952427353616027,0.58125,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-04 07:00:00+00:00,62959.03,0.0,-0.00012546268334823196,0.0,-0.0,1000000.0,0,0.0059577674258464875,0.58125,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-04 08:00:00+00:00,63160.95,0.0,0.0032071650405032237,0.0,0.0,1000000.0,0,0.005959893574014098,0.58125,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-04 09:00:00+00:00,63179.8,0.0,0.0002984438961100011,0.0,0.0,1000000.0,0,0.005954122220018548,0.58125,NEUTRAL,0.0,0,40,160,1000000.0
2024-05-04 10:00:00+00:00,64420.91,0.7192480311144057,0.019644095106347237,0.00043154881866864337,-0.00043154881866864337,999568.4511813313,1,0.006465085476557054,0.58125,NEUTRAL,0.0,0,40,160,999568.4511813313
2024-05-04 11:00:00+00:00,63873.31,0.7209434887681183,-0.008500345617595384,1.0172745922275572e-06,-0.006114874123839674,993456.2159241961,1,0.006449881401863398,0.58125,NEUTRAL,0.0,0,40,160,993456.2159241961
2024-05-04 12:00:00+00:00,64066.35,0.7213500521302201,0.003022232603884234,2.439380172610583e-07,0.002178614979295793,995620.574517483,1,0.006446246155064489,0.58125,NEUTRAL,0.0,0,40,160,995620.574517483
2024-05-04 13:00:00+00:00,63730.01,0.7146013297757235,-0.0052498698614794614,4.049233412697917e-06,-0.0037910431316677787,991846.1339767114,1,0.006507124750886477,0.58125,NEUTRAL,0.0,0,40,160,991846.1339767114
2024-05-04 14:00:00+00:00,63819.09,0.7282076730403408,0.0013977716306650123,8.163805958770376e-06,0.000990685660037229,992828.7417186055,1,0.0063855410649351985,0.58125,NEUTRAL,0.0,0,40,160,992828.7417186055
2024-05-04 15:00:00+00:00,63609.17,0.7245346533397005,-0.0032892979201050165,2.203811820384227e-06,-0.002397495796156491,990448.4389840318,1,0.006417912488472561,0.58125,NEUTRAL,0.0,0,40,160,990448.4389840318
2024-05-04 16:00:00+00:00,63683.01,0.7306646821634963,0.0011608389167789834,3.6780172942775244e-06,0.0008373900048574166,991277.8306071637,1,0.006364068379809138,0.58125,NEUTRAL,0.0,0,40,160,991277.8306071637
2024-05-04 17:00:00+00:00,63463.3,0.7263320169765008,-0.00345005677338428,2.5995991121972924e-06,-0.00252343423488304,988776.406193129,1,0.006402030877499432,0.58125,NEUTRAL,0.0,0,40,160,988776.406193129
2024-05-04 18:00:00+00:00,63643.63,0.7265872725947721,0.0028414847636348828,1.5315337096273306e-07,0.0020637082062079574,990816.9521766946,1,0.006399781795508233,0.58125,NEUTRAL,0.0,0,40,160,990816.9521766946
2024-05-04 19:00:00+00:00,63921.18,0.7258335063834012,0.004361002035867534,4.5225972682254587e-07,0.003168196315294417,993956.0547937122,1,0.006406427864110986,0.58125,NEUTRAL,0.0,0,40,160,993956.0547937122
2024-05-04 20:00:00+00:00,63867.73,0.7543161221447113,-0.0008361860654011455,1.70895694567861e-05,-0.0006240214332958395,993335.8049117667,1,0.006164524214037578,0.58125,NEUTRAL,0.0,0,40,160,993335.8049117667
2024-05-04 21:00:00+00:00,63903.91,0.759064397174924,0.0005664832615783766,2.8489650181276137e-06,0.0004244584921155616,993757.4347296839,1,0.006125962457607431,0.58125,NEUTRAL,0.0,0,40,160,993757.4347296839
2024-05-04 22:00:00+00:00,63613.92,0.4433512440197411,-0.0045379069919196935,0.00018942789189310976,-0.0036339915271505043,990146.1286318335,1,0.006182386139776801,0.34262107326005614,CHOP,0.0,0,40,160,990146.1286318335
2024-05-04 23:00:00+00:00,63892.04,0.4467693342100782,0.004371999084477052,2.050854114202272e-06,0.0019362803788418677,992063.3291528895,1,0.0061325884488216435,0.34248155728305774,CHOP,0.0,0,40,160,992063.3291528895
2024-05-05 00:00:00+00:00,63509.52,0.4142575051405308,-0.005986974277233936,1.9507097441728448e-05,-0.0026943036092143984,989390.4093445836,1,0.006224299698039189,0.3223078580195842,CHOP,0.0,0,40,160,989390.4093445836
2024-05-05 01:00:00+00:00,63315.47,0.3990044458956933,-0.003055447435282077,9.151835546902498e-06,-0.0012748938671748892,988129.0415794685,1,0.006240558064587128,0.3112513015800609,CHOP,0.0,0,40,160,988129.0415794685
2024-05-05 02:00:00+00:00,63141.71,0.38145983100009856,-0.0027443529993539384,1.0526768937356834e-05,-0.0011055358167867588,987036.6295323954,1,0.006256628391611105,0.2983315511117988,CHOP,0.0,0,40,160,987036.6295323954
2024-05-05 03:00:00+00:00,63235.93,0.3852582003671095,0.0014921990551095554,2.279021620206567e-06,0.0005669349777603912,987596.215122008,1,0.0062515354335475545,0.30105691133246854,CHOP,0.0,0,40,160,987596.215122008
2024-05-05 04:00:00+00:00,63345.2,0.377781991038745,0.0017279733214961013,4.485725597018708e-06,0.000661230166524946,988249.2435317925,1,0.00623473178617079,0.294421173471519,CHOP,0.0,0,40,160,988249.2435317925
2024-05-05 05:00:00+00:00,63211.67,0.362538600249198,-0.0021079734533950845,9.146034473728204e-06,-0.0008055004427541424,987453.2083285762,1,0.006242347557905361,0.28288649323900117,CHOP,0.0,0,40,160,987453.2083285762
2024-05-05 06:00:00+00:00,63382.84,0.36438656790462726,0.00270788605964678,1.1087805932575633e-06,0.0009806044411054024,988421.509330047,1,0.006187221483448968,0.28181755015246823,CHOP,0.0,0,40,160,988421.509330047
2024-05-05 07:00:00+00:00,63736.87,0.3794971784503784,0.005585581207784518,9.06636632745068e-06,0.0020262443997297323,990424.2928778993,1,0.006204860040947364,0.294340859777378,CHOP,0.0,0,40,160,990424.2928778993
2024-05-05 08:00:00+00:00,63668.0,0.400933773833404,-0.001080536273588617,1.2861957229815367e-05,-0.0004229224242699816,990005.4202348995,1,0.006215009905502255,0.31147592197812585,CHOP,0.0,0,40,160,990005.4202348995
2024-05-05 09:00:00+00:00,63673.42,0.4045109194655947,8.512910724389755e-05,2.1462873793144154e-06,3.198484685105e-05,990037.0854066474,1,0.006204485904656145,0.3137227872629724,CHOP,0.0,0,40,160,990037.0854066474
2024-05-05 10:00:00+00:00,63688.48,0.4177925288440205,0.00023651941422353495,7.968965627055491e-06,8.770572009197048e-05,990123.9173221405,1,0.006068609960811626,0.31692748776193774,CHOP,0.0,0,40,160,990123.9173221405
2024-05-05 11:00:00+00:00,63859.63,0.35906960369962526,0.0026872991787525446,3.523375508663715e-05,0.001087499764564848,991200.6768491186,1,0.006058202087628899,0.2719145278421439,CHOP,0.0,0,40,160,991200.6768491186
2024-05-05 12:00:00+00:00,63725.33,0.41540309018200844,-0.002103050080308866,3.3800091889429905e-05,-0.0007889414507863995,990418.6775491047,1,0.005231108398139437,0.27162732420802227,CHOP,0.0,0,40,160,990418.6775491047
2024-05-05 13:00:00+00:00,64119.92,0.45299641626742987,0.006192043258151703,2.2555995651252857e-05,0.002549637908325636,992943.8865544975,1,0.004727255666765283,0.2676787344780716,CHOP,0.0,0,40,160,992943.8865544975
2024-05-05 14:00:00+00:00,64100.0,0.514247656388079,-0.00031066788604849904,3.675074407238948e-05,-0.0001774821831017378,992767.6567058142,1,0.00472129414551483,0.30348930618121994,CHOP,0.0,0,40,160,992767.6567058142
2024-05-05 15:00:00+00:00,64428.65,0.5325896541752566,0.005127145085803475,1.100519867230656e-05,0.002625617145663787,995374.2844869214,1,0.004761607481645067,0.31699786024595755,CHOP,0.0,0,40,160,995374.2844869214
2024-05-05 16:00:00+00:00,64321.99,0.5450663089348965,-0.001655474699531978,7.485992855783929e-06,-0.0008891746905754069,994489.2228655061,1,0.004773697776543973,0.32524772837894317,CHOP,0.0,0,40,160,994489.2228655061
2024-05-05 17:00:00+00:00,64218.0,0.5742063036829218,-0.001616709930771676,1.7483996848815186e-05,-0.0008986981114329246,993595.4772790765,1,0.004784046166446644,0.34337868323547244,CHOP,0.0,0,40,160,993595.4772790765
2024-05-05 18:00:00+00:00,63932.6,0.5355370763832568,-0.00444423681833761,2.3201536379799023e-05,-0.0025751103325289872,991036.859299181,1,0.00484353358697363,0.3242364770664958,CHOP,0.0,0,40,160,991036.859299181
2024-05-05 19:00:00+00:00,63879.94,0.46876509315083703,-0.0008236799379345294,4.0063189939451834e-05,-0.0004811743357764521,990559.9977966778,1,0.004825825357152713,0.28277230913442036,CHOP,0.0,0,40,160,990559.9977966778
2024-05-05 20:00:00+00:00,63738.78,0.4790310388083002,-0.0022097703911432287,6.159567394477916e-06,-0.0010420227906406951,989527.8117034767,1,0.0044613409240734725,0.2671400971671122,CHOP,0.0,0,40,160,989527.8117034767
2024-05-05 21:00:00+00:00,63868.41,0.46117739271440855,0.002033769708174704,1.0712187656335002e-05,0.0009635266283474471,990481.2480995433,1,0.004448181986263253,0.25642512134301076,CHOP,0.0,0,40,160,990481.2480995433
2024-05-05 22:00:00+00:00,63860.01,0.4770288323887861,-0.00013152041831010486,9.510863804626512e-06,-7.016510740958903e-05,990411.7508763833,1,0.004448483470974274,0.26525685950745903,CHOP,0.0,0,40,160,990411.7508763833
2024-05-05 23:00:00+00:00,64012.0,0.47644785776568854,0.002380049736916634,3.485847738585179e-07,0.0011350037622547208,991535.8719398091,1,0.0044546120566843735,0.2652987964480597,CHOP,0.0,0,40,160,991535.8719398091
2024-05-06 00:00:00+00:00,64218.02,0.5352549943401904,0.0032184590389301437,3.528428194470112e-05,0.0014981436324601827,993021.3350927115,1,0.004454698717229351,0.29804996708473125,CHOP,0.0,0,40,160,993021.3350927115
2024-05-06 01:00:00+00:00,64147.22,0.5769224954684237,-0.0011024942843145258,2.500050067693995e-05,-0.0006151160725878038,992410.5117090733,1,0.004421405558943005,0.3188510410679199,CHOP,0.0,0,40,160,992410.5117090733
2024-05-06 02:00:00+00:00,63826.09,1.0399194893140786,-0.005006140562287875,0.000277798196307393,-0.0031659533021682115,989268.5863724216,1,0.004471500003396511,0.58125,NEUTRAL,0.0,0,40,160,989268.5863724216
2024-05-06 03:00:00+00:00,63866.59,1.0398821984817697,0.0006345367544839942,2.2374499385380274e-08,0.0006598447631746227,989921.3500685127,1,0.004471660354210324,0.58125,NEUTRAL,0.0,0,40,160,989921.3500685127
2024-05-06 04:00:00+00:00,64166.0,1.0431391106830683,0.004688053644323231,1.954147320779187e-06,0.004873069382938535,994745.3054910487,1,0.004457698836500424,0.58125,NEUTRAL,0.0,0,40,160,994745.3054910487
2024-05-06 05:00:00+00:00,64186.93,1.0564966584111555,0.000326185207119023,8.014528636852302e-06,0.00033224201823525777,995075.8016789751,1,0.004401339051079483,0.58125,NEUTRAL,0.0,0,40,160,995075.8016789751
2024-05-06 06:00:00+00:00,64230.02,1.0855304973095616,0.0006713204697590403,1.7420303339043695e-05,0.0006918275296843896,995764.2225126993,1,0.004283619862845692,0.58125,NEUTRAL,0.0,0,40,160,995764.2225126993
2024-05-06 07:00:00+00:00,64540.75,1.0739696911240337,0.004837769005832548,6.936483711316742e-06,0.005244609311058873,1000986.6168257089,1,0.0043297311259624435,0.58125,NEUTRAL,0.0,0,40,160,1000986.6168257089
2024-05-06 08:00:00+00:00,65143.04,1.0342571425562326,0.009331933700801542,2.382752914068069e-05,0.009998386425099112,1010994.8678270851,1,0.004495980553257025,0.58125,NEUTRAL,0.0,0,40,160,1010994.8678270851
2024-05-06 09:00:00+00:00,65166.2,1.0342768600127485,0.00035552531782356844,1.1830473909579807e-08,0.00036769276884469074,1011366.6033293243,1,0.0044958948418730785,0.58125,NEUTRAL,0.0,0,40,160,1011366.6033293243
2024-05-06 10:00:00+00:00,64007.17,0.6330277684202971,-0.017785753964478457,0.00024074945495547087,-0.018636143218295542,992518.6304634779,1,0.0044067700469334545,0.34870097609396156,CHOP,0.0,0,40,160,992518.6304634779
2024-05-06 11:00:00+00:00,64203.56,0.5999276674484766,0.0030682500101160137,1.9860060583092284e-05,0.0019224273962762017,994426.6754699954,1,0.004251516657075396,0.3188253088996984,CHOP,0.0,0,40,160,994426.6754699954
2024-05-06 12:00:00+00:00,63593.99,0.5041430179311015,-0.009494333336033112,5.747078971042505e-05,-0.005753384041975083,988705.3569044318,1,0.0044503311314509145,0.2804504209252997,CHOP,0.0,0,40,160,988705.3569044318
2024-05-06 13:00:00+00:00,63870.0,0.500304984978696,0.004340190008521372,2.302819771443287e-06,0.002185773669518934,990866.4430404659,1,0.004431382114862102,0.27713032030136825,CHOP,0.0,0,40,160,990866.4430404659
2024-05-06 14:00:00+00:00,63271.97,0.49176631926750475,-0.00936323782683579,5.123199426714763e-06,-0.0046895977597337535,986219.6779889879,1,0.004631182473868146,0.2846824448787894,CHOP,0.0,0,40,160,986219.6779889879
2024-05-06 15:00:00+00:00,63632.01,0.528501948045529,0.00569035546071972,2.204137726681453e-05,0.0027762837829750685,988957.7036874396,1,0.004683452956769537,0.30940175140403664,CHOP,0.0,0,40,160,988957.7036874396
2024-05-06 16:00:00+00:00,63192.43,0.5572866664938632,-0.0069081583310035555,1.7270831069000512e-05,-0.00366824596641133,985329.9635799367,1,0.004785611415317248,0.33336967909714094,CHOP,0.0,0,40,160,985329.9635799367
2024-05-06 17:00:00+00:00,63169.93,0.5658579348784797,-0.0003560553059915872,5.142761030769915e-06,-0.00020356763559427397,985129.3822889705,1,0.004761054305125808,0.3367600446178481,CHOP,0.0,0,40,160,985129.3822889705
2024-05-06 18:00:00+00:00,63400.0,0.551060614870254,0.0036420809711201763,8.878392004935386e-06,0.002052022024973335,987150.8894788759,1,0.004772896073619501,0.32876938063007294,CHOP,0.0,0,40,160,987150.8894788759
2024-05-06 19:00:00+00:00,63220.0,0.5387529576552614,-0.0028391167192428624,7.384594328995564e-06,-0.0015719099993233858,985599.177124863,1,0.00474365167701941,0.3194570463850685,CHOP,0.0,0,40,160,985599.177124863
2024-05-06 20:00:00+00:00,63308.28,0.5134664745069003,0.0013963935463461308,1.5171889889016675e-05,0.0007371392632556806,986325.7009761542,1,0.004748514352259914,0.30477536545003936,CHOP,0.0,0,40,160,986325.7009761542
2024-05-06 21:00:00+00:00,63550.29,0.49585241066195257,0.0038227227149434384,1.056843830696864e-05,0.0019522715171524851,988251.2765488053,1,0.004782464054031916,0.29642454126198253,CHOP,0.0,0,40,160,988251.2765488053
2024-05-06 22:00:00+00:00,63495.67,0.486452626343609,-0.00085947680175813,5.639870591006157e-06,-0.0004318135146508001,987824.5362917206,1,0.004739163440927118,0.28817231281382644,CHOP,0.0,0,40,160,987824.5362917206
2024-05-06 23:00:00+00:00,63165.19,0.4990927880011518,-0.0052047643563726265,7.5840969945257015e-06,-0.0025394553876515935,985315.9999509802,1,0.004751594369237296,0.29643581014915205,CHOP,0.0,0,40,160,985315.9999509802
2024-05-07 00:00:00+00:00,63545.45,0.516226032198383,0.006020087963006127,1.0279946518338733e-05,0.0029943025389505638,988266.3341513019,1,0.004757602856951177,0.30699980570244967,CHOP,0.0,0,40,160,988266.3341513019
2024-05-07 01:00:00+00:00,63895.72,0.49905609483702906,0.00551211770472948,1.0301962416812382e-05,0.0028351966893061455,991068.2635900404,1,0.004800177694618386,0.2994447418500081,CHOP,0.0,0,40,160,991068.2635900404
2024-05-07 02:00:00+00:00,63702.76,0.45815237712863566,-0.0030199205831000775,2.4542230625036043e-05,-0.0015316520035449244,989550.291898463,1,0.0048039411548502185,0.27511713246008884,CHOP,0.0,0,40,160,989550.291898463
2024-05-07 03:00:00+00:00,63239.49,0.4453033362876428,-0.007272369360448505,7.709424504595718e-06,-0.0033395627343515344,986245.6266198723,1,0.004919220856633244,0.27381818242431744,CHOP,0.0,0,40,160,986245.6266198723
